Date,Website,Title,URL,Author
2025-12-27T03:21:34Z,University of Michigan Athletics,Kyle Whittingham Named Michigan's J. Ira and Nicki Harris Family Head Football Coach,https://mgoblue.com/news/2025/12/26/kyle-whittingham-named-michigans-j-ira-and-nicki-harris-family-head-football-coach,Pete Thamel & Dan Wetzel
2025-12-26T12:45:00Z,ESPN,Sources: U-M targeting Utes legend Whittingham,https://www.espn.com/college-football/story/_/id/47417485/sources-michigan-targeting-utah-coach-kyle-whittingham,Pete Thamel & Dan Wetzel
2025-12-27T03:33:39Z,Bleacher Report,"Kyle Whittingham, Michigan Agree to HC Contract After Sherrone Moore Firing",https://bleacherreport.com/articles/25324053-kyle-whittingham-michigan-agree-hc-contract-after-sherrone-moore-firing,
2025-12-27T00:42:56Z,KSL.com,"Kyle Whittingham heads to Michigan, with plans for these 2 coordinators to join him",https://www.ksl.com/article/51423952/kyle-whittingham-heads-to-michigan-with-plans-for-these-2-coordinators-to-join-him,Sean Walker
2025-12-26T23:56:29Z,Ravens Home | Baltimore Ravens - baltimoreravens.com,Jordan Love Won't Play vs. Ravens,https://www.baltimoreravens.com/news/jordan-love-injury-report-ruled-out-ravens-packers,Ryan Mink
2025-12-26T21:10:00Z,ESPN,"Packers rule out Love, will start Willis vs. Ravens",https://www.espn.com/nfl/story/_/id/47420884/packers-qb-jordan-love-ruled-due-concussion,Rob Demovsky
2025-12-26T21:01:00Z,NFL.com,Packers downgrade QB Jordan Love (concussion) to out vs. Ravens; Malik Willis expected to start,https://www.nfl.com/news/packers-qb-jordan-love-out-ravens-malik-willis-to-start,
2025-12-24T22:04:59Z,NBC Sports,Malik Willis downgraded to DNP with illness on Wednesday,https://www.nbcsports.com/nfl/profootballtalk/rumor-mill/news/malik-willis-downgraded-to-dnp-with-illness-on-wednesday,Myles Simmons
2025-12-26T06:56:15Z,ESPN,"Nuggets 142-138 Timberwolves (Dec 25, 2025) Game Recap",https://www.espn.com/nba/recap?gameId=401809242,Zach Kram
2025-12-26T12:00:00Z,ESPN,Reasons for optimism and pessimism for all 10 NBA teams that played on Christmas,https://www.espn.com/nba/story/_/id/47412460/nba-christmas-ten-teams-thunder-lakers-knicks-warriors-spurs,Zach Kram
2025-12-26T16:54:04Z,NBA,Kia MVP Ladder: Nikola Jokić holds No. 1 spot after historic performance on Christmas Day,https://www.nba.com/news/kia-mvp-ladder-dec-26-2025,Shaun Powell
2025-12-26T08:55:04Z,BBC,Nikola Jokic breaks Steph Curry record with historic triple-double in Denver Nuggets win,https://www.bbc.com/sport/basketball/articles/c8dyzyj9d88o,Sean Kearns
2025-12-27T01:07:30Z,The New York Times,"Maxx Crosby to miss Raiders' game vs. Giants despite pushback, Pete Carroll says",https://www.nytimes.com/athletic/6920492/2025/12/26/maxx-crosby-raiders-sit-out-pushes-back/,Saad Yousuf & Matt Schubert
2025-12-27T01:13:40Z,Yahoo Sports,Maxx Crosby reportedly shut down by Raiders for Week 17 matchup against Giants,https://sports.yahoo.com/nfl/article/maxx-crosby-exits-raiders-building-after-being-shut-down-for-week-17-against-giants-210008904.html,Sean Leahy
2025-12-26T22:58:45Z,NBC Sports,Pete Carroll confirms Maxx Crosby left the facility after team shut down the Pro Bowler,https://www.nbcsports.com/nfl/profootballtalk/rumor-mill/news/pete-carroll-confirms-maxx-crosby-left-the-facility-after-team-shut-down-the-pro-bowler,Charean Williams
2025-12-26T21:01:42Z,Bleacher Report,"Maxx Crosby Left Raiders Building Over NFL Injury Status, Latest on Raiders Star",https://bleacherreport.com/articles/25339741-maxx-crosby-left-raiders-building-over-nfl-injury-status-latest-raiders-star,
2025-12-25T21:07:33Z,Chargers.com,5 Final Thoughts Ahead of Chargers-Texans in Week 17,https://www.chargers.com/news/texans-playoff-chances-game-preview-week-17,Kris Rhim
2025-12-26T11:00:00Z,ESPN,The Chargers are fresh off one of their best performances. Can they keep it up against Houston?,https://www.espn.com/nfl/story/_/id/47399202/los-angeles-chargers-offense-cowboys-preview-houston-texans-playoffs,Kris Rhim
2025-12-26T18:18:42Z,FanDuel,"3 Best NFL Bets and Player Props for Texans at Chargers, Week 17",https://www.fanduel.com/research/3-best-nfl-bets-and-player-props-for-texans-at-chargers-week-17,Jim Sannes
2025-12-26T13:20:08Z,CBS Sports,"Texans vs. Chargers prediction, pick, odds, where to watch, live stream, kickoff time",https://www.cbssports.com/nfl/news/texans-vs-chargers-where-to-watch-pick-odds-prediction/,Garrett Podell
2025-12-27T02:44:29Z,ESPN,"Tracking the NFL playoff picture: Updated chances to clinch open spots, win division titles",https://www.espn.com/espn/feature/story/_/id/47248728/2025-nfl-playoff-live-odds-updated-chances-clinch-bracket-projections-scenarios,Austin Mock
2025-12-26T13:56:01Z,The New York Times,49ers-Bears and other Week 17 games that will have huge impact on playoff races - The Athletic,https://www.nytimes.com/athletic/6911375/2025/12/26/nfl-playoff-races-week-17-bears-49ers-ravens-packers/,Austin Mock
2025-12-26T09:12:00Z,Yahoo Sports,"NFL Playoff Picture 2025: Updated AFC and NFC standings, bracket, tiebreakers for Week 17",https://sports.yahoo.com/articles/nfl-playoff-picture-2025-updated-130554037.html,Michael David Smith
2025-12-23T19:11:00Z,NFL.com,NFL playoff picture: Postseason probabilities entering Week 17 of the 2025 season,https://www.nfl.com/news/nfl-playoff-picture-postseason-probabilities-entering-week-17-of-the-2025-season,Ali Bhanpuri
2025-12-27T02:48:45Z,ESPN,"Minnesota 20-17 New Mexico (Dec 26, 2025) Game Recap",https://www.espn.com/college-football/recap?gameId=401778314,Ryan Gaydos
2025-12-27T02:41:16Z,Fox News,Minnesota wide receiver makes incredible diving catch to win bowl game,https://www.foxnews.com/sports/minnesota-wide-receiver-makes-incredible-diving-catch-win-bowl-game,Ryan Gaydos
2025-12-27T01:55:00Z,USA Today,"Minnesota walks off New Mexico in OT for Rate Bowl win: Reaction, highlights",https://www.usatoday.com/story/sports/ncaaf/2025/12/26/new-mexico-minnesota-live-updates-score-rate-bowl/87797744007/,John Leuzzi
2025-12-27T00:32:50Z,KOB.com,Lobo fans cheer on men's football team in Albuquerque,https://www.kob.com/sports-stories/lobos/lobos-fans-cheer-on-mens-football-team-in-albuquerque/,Morgan Stephens
2025-12-27T02:05:00Z,ESPN,Lakers' Reaves (calf strain) out at least 1 month,https://www.espn.com/nba/story/_/id/47422711/lakers-austin-reaves-sidelined-least-4-weeks-due-left-calf-strain,Dave McMenamin
2025-12-27T03:22:44Z,NBA,Austin Reaves will miss at least a month with calf injury,https://www.nba.com/news/austin-reaves-will-miss-at-least-a-month-with-calf-injury,
2025-12-27T02:10:57Z,Yahoo Sports,Lakers' Austin Reaves out at least 4 weeks with calf strain,https://sports.yahoo.com/nba/article/lakers-austin-reaves-out-at-least-4-weeks-with-calf-strain-021057140.html,Jack Baer
2025-12-26T05:39:44Z,The New York Times,"Austin Reaves exits Lakers' Christmas Day game vs. Rockets, set for MRI on left calf - The Athletic",https://www.nytimes.com/athletic/6919111/2025/12/25/austin-reaves-lakers-calf-christmas-game-mri/,Dan Woike
2025-12-26T21:28:00Z,The Guardian,New York Jets reverse decision and reinstate fan in $100k field-goal contest after uproar,https://www.theguardian.com/sport/2025/dec/26/jets-reverse-decision-fan-100k-halftime-kick-contest,Mike Florio
2025-12-27T02:20:52Z,Newsday,Jets will allow LI high school girls soccer coach to kick field goal for $100G,https://www.newsday.com/sports/football/jets/ashley-castanio-gervasi-jets-field-goal-ou553hyd,
2025-12-26T17:49:25Z,NBC Sports,"Jets do about-face on $100,000 field-goal contest",https://www.nbcsports.com/nfl/profootballtalk/rumor-mill/news/jets-do-about-face-on-100-000-field-goal-contest,Mike Florio
2025-12-26T17:18:00Z,Sportsnet.ca,Jets allow fan to compete in field-goal contest after public backlash,https://www.sportsnet.ca/nfl/article/jets-allow-fan-to-compete-in-field-goal-contest-after-public-backlash/,
2025-12-26T03:27:42Z,Vikings.com,Harrison Smith's 39th Interception Part of Vikings 6 Takeaways in 23-10 Win Over Lions,https://www.vikings.com/news/harrison-smith-lions-interception-win-postgame,Rob Kleifield
2025-12-26T03:06:00Z,ESPN,Vikings dominate Lions despite woeful passing game,https://www.espn.com/nfl/story/_/id/47414881/vikings-dominate-lions-woeful-passing-game,Kevin Seifert
2025-12-26T05:03:00Z,NFL.com,Lions QB Jared Goff laments missing playoffs after turnover-laden performance vs. Vikings: 'It sucks',https://www.nfl.com/news/jared-goff-laments-turnover-laded-performance-that-ended-lions-chance-at-reaching-playoffs-it-sucks,
2025-12-26T00:49:32Z,Green Bay Packers - packers.com,They're in: Packers clinch playoff berth,https://www.packers.com/news/they-re-in-packers-clinch-playoff-berth-dec-25-2025,Mike Spofford
2025-12-26T02:47:31Z,Denver Broncos,"Denver Broncos vs. Kansas City Chiefs: How to watch, listen and live stream 'Thursday Night Football' in Week 17",https://www.denverbroncos.com/news/denver-broncos-vs-kansas-city-chiefs-how-to-watch-listen-and-live-stream-thursday-night-football-in-week-17,Aric DiLalla
2025-12-25T19:55:00Z,The Oklahoman,"What channel is Chiefs vs Broncos Christmas game on tonight? Time, NFL schedule, streaming",https://www.oklahoman.com/story/sports/nfl/2025/12/25/broncos-chiefs-channel-today-nfl-christmas-day-games-live-time-tv-streaming-info-week-17/87908517007/,Chris Sims & Isa Almeida
2025-12-26T03:09:06Z,Yahoo Sports,Broncos at Chiefs third quarter recap,https://sports.yahoo.com/articles/broncos-chiefs-third-quarter-recap-030906957.html,Tim Lynch
2025-12-25T18:38:06Z,FOX4KC.com,What to know before going to see Chiefs play against Broncos at Arrowhead,https://fox4kc.com/news/what-to-know-before-going-to-see-chiefs-play-against-broncos-at-arrowhead/,Kaitlyn Schwers
2025-12-26T00:49:32Z,Green Bay Packers - packers.com,They're in: Packers clinch playoff berth,https://www.packers.com/news/they-re-in-packers-clinch-playoff-berth-dec-25-2025,Mike Spofford
2025-12-26T00:53:08Z,Yahoo Sports,"NFL playoff picture: Lions eliminated, Packers clinch spot; only Bucs can change NFC field now",https://sports.yahoo.com/nfl/article/nfl-playoff-picture-lions-eliminated-packers-clinch-spot-only-bucs-can-change-nfc-field-now-005308170.html,N/A
2025-12-26T03:36:11Z,Detroit Lions,TWENTYMAN: Week 17 observations,https://www.detroitlions.com/news/detroit-lions-week-17-observations-campbell-stbrown-hutchinson,Tim Twentyman
2025-12-26T00:48:00Z,NFL.com,Packers clinch spot in NFC playoffs following Lions' loss to Vikings; Detroit eliminated,https://www.nfl.com/news/packers-clinch-spot-nfc-playoffs-lions-loss-vikings-detroit-eliminated,N/A
2025-12-25T22:17:24Z,Green Bay Packers - packers.com,"Packers list seven questionable, rule out two vs. Ravens | Week 17 Injury Report",https://www.packers.com/news/packers-ravens-week-17-injury-report-dec-25-2025,Wes Hodkiewicz
2025-12-25T22:40:00Z,NFL.com,"Packers QBs Jordan Love, Malik Willis questionable for Saturday's game vs. Ravens",https://www.nfl.com/news/packers-qbs-jordan-love-malik-willis-questionable-for-saturday-s-game-vs-ravens,N/A
2025-12-25T23:40:22Z,CBS News,Baltimore Ravens' Lamar Jackson doubtful for Saturday's game in Green Bay,https://www.cbsnews.com/baltimore/news/baltimore-ravens-lamar-jackson-doubtful-green-bay/,N/A
2025-12-24T21:30:00Z,Milwaukee Journal Sentinel,Is Jordan Love playing this week? Packers quarterback injury update,https://www.jsonline.com/story/sports/nfl/packers/2025/12/24/jordan-love-injury-update-packers-quarterback-concussion/87909707007/,Christopher Kuhagen
2025-12-26T01:05:00Z,The Guardian,Prescott leads Cowboys past skidding Commanders as Lions eliminated with loss,https://www.theguardian.com/sport/2025/dec/25/nfl-christmas-games-reports,Michael Baca II
2025-12-25T21:35:00Z,NFL.com,Cowboys-Commanders on Christmas Day: What We Learned from Dallas' 30-23 win,https://www.nfl.com/news/cowboys-commanders-on-christmas-day-what-we-learned-from-dallas-30-23-win,Michael Baca II
2025-12-25T21:10:59Z,Dallas Cowboys | Official Site of the Dallas Cowboys,Stargazing: Cowboys who shined vs. Commanders,https://www.dallascowboys.com/news/stargazing-cowboys-who-shined-vs-commanders,Patrik Walker
2025-12-26T00:30:00Z,Blogging The Boys,Dallas Cowboys did something for the first time ever during their Christmas Day game,https://www.bloggingtheboys.com/dallas-cowboys-history/192873/christmas-day-history-uniform-washington,RJ Ochoa
2025-12-25T22:30:00Z,ESPN,"Spurs 117-102 Thunder (Dec 25, 2025) Game Recap",https://www.espn.com/nba/recap?gameId=401809239,Kelly Iko
2025-12-25T22:34:00Z,ESPN,Spurs continue dominance over OKC with 3rd win,https://www.espn.com/nba/story/_/id/47413083/spurs-continue-dominance-thunder-third-win,N/A
2025-12-26T03:31:23Z,Yahoo Sports,The Spurs make it clear as can be: They already are legit contenders,https://sports.yahoo.com/nba/article/the-spurs-make-it-clear-as-can-be-they-already-are-legit-contenders-033123779.html,Kelly Iko
2025-12-25T20:01:00Z,The New York Times,What we learned from NBA's Christmas games: Spurs have become Thunder's kryptonite - The Athletic,https://www.nytimes.com/athletic/6918642/2025/12/25/nba-christmas-games-2025-results-analysis/,"Jared Weiss, James Edwards & James Edwards III"
2025-12-25T20:04:44Z,ESPN,"Knicks 126-124 Cavaliers (Dec 25, 2025) Game Recap",https://www.espn.com/nba/recap?gameId=401809238,Vincent Goodwill
2025-12-25T21:41:00Z,ESPN,"Bench, Brunson rally Knicks to comeback win",https://www.espn.com/nba/story/_/id/47412790/bench-jalen-brunson-key-knicks-comeback-win-cavaliers,Vincent Goodwill
2025-12-25T22:22:00Z,Cleveland.com,Cavs blow chance to make a statement against the Knicks on Christmas Day: Chris Fedor,https://www.cleveland.com/cavs/2025/12/cavs-blow-chance-to-make-statement-against-new-york-knicks-on-christmas-day.html,Chris Fedor
2025-12-26T00:48:00Z,New York Post,Mike Brown's key sub decision pays dividends in Knicks' comeback,https://nypost.com/2025/12/25/sports/mitchell-robinson-decision-pays-dividends-in-knicks-comeback/,Jared Schwartz
2025-12-26T02:39:13Z,ESPN,"Tracking the NFL playoff picture: Updated chances to clinch open spots, win division titles",https://www.espn.com/espn/feature/story/_/id/47248728/2025-nfl-playoff-live-odds-updated-chances-clinch-bracket-projections-scenarios,N/A
2025-12-26T00:32:20Z,NBA,Mavericks' C Anthony Davis leaves with injury vs. Warriors,https://www.nba.com/news/mavericks-center-anthony-davis-leaves-with-groin-injury-vs-warriors,Anthony Slater
2025-12-26T00:04:00Z,ESPN,AD exits with groin injury as Mavs fall to Warriors,https://www.espn.com/nba/story/_/id/47413752/mavericks-davis-exits-game-vs-warriors-right-groin-injury,Anthony Slater
2025-12-26T01:27:00Z,USA Today,Anthony Davis' night ends with injury in Mavericks vs. Warriors game,https://www.usatoday.com/story/sports/nba/mavericks/2025/12/25/anthony-davis-injury-update-mavericks-warriors/87915532007/,Jace Evans
2025-12-25T23:43:07Z,Yahoo Sports,Anthony Davis ruled out of Mavericks-Warriors Christmas game with right groin spasms,https://sports.yahoo.com/nba/breaking-news/article/anthony-davis-ruled-out-of-mavericks-warriors-christmas-game-with-right-groin-spasms-234306968.html,N/A
2025-12-24T10:00:15Z,The New York Times,NFL Week 17 staff picks: Division-defining slate on tap - The Athletic,https://www.nytimes.com/athletic/6915890/2025/12/24/nfl-week-17-staff-picks-division-stakes/,"Dan Parr, Gennaro Filice & Ali Bhanpuri"
2025-12-26T01:10:00Z,ESPN,"Snap reactions to every Week 17 game: Cowboys win first Christmas game, Vikings handle Lions",https://www.espn.com/nfl/story/_/id/47401706/nfl-week-17-2025-season-questions-takeaways-lessons-stats-recap-every-game,N/A
2025-12-24T21:18:00Z,NFL.com,"NFL Week 17 picks: Upset and score predictions, matchup breakdowns for every game",https://www.nfl.com/news/nfl-picks-week-17-2025-nfl-season,"Dan Parr, Gennaro Filice & Ali Bhanpuri"
2025-12-25T23:15:44Z,The New York Times,One gift for struggling Lions? Who wins Ravens-Packers? NFL Week 17 roundtable,https://www.nytimes.com/athletic/6917438/2025/12/25/nfl-week-17-roundtable-lions-cowboys-chiefs/,"Jeff Howe, Mike Sando & Zak Keefer"
2025-12-25T22:33:03Z,Ravens Home | Baltimore Ravens - baltimoreravens.com,Lamar Jackson Doubtful to Play Against Packers,https://www.baltimoreravens.com/news/lamar-jackson-back-injury-report-doubtful-ravens-packers-jordan-love,Ryan Mink
2025-12-25T23:16:04Z,ESPN,Lamar misses practice again; doubtful vs. Packers,https://www.espn.com/nfl/story/_/id/47413344/ravens-lamar-jackson-back-doubtful-win-game-green-bay,Jamison Hensley
2025-12-25T23:20:39Z,Yahoo Sports,"NFL injury tracker: Latest news, fantasy implications for Week 17 as Lamar Jackson listed as doubtful",https://sports.yahoo.com/fantasy/live/nfl-injury-tracker-latest-news-fantasy-implications-for-week-17-as-lamar-jackson-listed-as-doubtful-222954118.html,Sean Leahy
2025-12-25T22:23:00Z,NFL.com,Ravens QB Lamar Jackson (back) doubtful to play Saturday vs. Packers,https://www.nfl.com/news/ravens-qb-lamar-jackson-back-doubtful-to-play-saturday-vs-packers,Bobby Kownack
